date,open,high,low,close,volume
2024-02-08 05:00:00,468.32,470.59,465.03,470.0,18815097.0
2024-02-09 05:00:00,472.95,473.59,467.465,468.11,18413137.0
2024-02-12 05:00:00,468.19,479.145,466.58,468.9,19381963.0
2024-02-13 05:00:00,456.87,467.89,455.09,460.12,20916602.0
2024-02-14 05:00:00,467.93,474.11,466.0901,473.28,16858401.0
2024-02-15 05:00:00,475.28,488.62,472.22,484.03,24212326.0
2024-02-16 05:00:00,478.11,478.96,469.21,473.32,23324620.0
2024-02-20 05:00:00,469.715,476.18,466.56,471.75,18015523.0
2024-02-21 05:00:00,466.5,469.0,461.79,468.03,12977050.0
2024-02-22 05:00:00,480.24,489.99,476.0618,486.13,21625805.0
2024-02-23 05:00:00,488.05,494.3599,482.3482,484.03,18374286.0
2024-02-26 05:00:00,483.47,486.14,480.6,481.74,12101415.0
2024-02-27 05:00:00,479.975,487.27,479.92,487.05,10809595.0
2024-02-28 05:00:00,485.0,491.05,482.75,484.02,12715486.0
2024-02-29 05:00:00,488.44,491.7,482.61,490.13,17732045.0
2024-03-01 05:00:00,492.11,504.25,491.85,502.3,15884882.0
2024-03-04 05:00:00,503.0,504.42,496.42,498.19,12324141.0
2024-03-05 05:00:00,495.0,495.58,487.89,490.22,15325299.0
2024-03-06 05:00:00,497.63,502.97,494.292,496.09,11757925.0
2024-03-07 05:00:00,503.28,519.85,501.38,512.19,18586437.0
2024-03-08 05:00:00,514.19,523.57,499.35,505.95,18597059.0
2024-03-11 04:00:00,497.01,497.318,476.0,483.59,20428274.0
2024-03-12 04:00:00,493.26,502.31,484.73,499.75,15448232.0
2024-03-13 04:00:00,495.39,500.98,491.0318,495.57,12090656.0
2024-03-14 04:00:00,500.255,501.35,488.16,491.83,12620014.0
2024-03-15 04:00:00,489.01,491.83,481.3001,484.1,29153576.0
2024-03-18 04:00:00,491.91,497.42,486.81,496.98,11755251.0
2024-03-19 04:00:00,488.17,496.6296,481.28,496.24,10903092.0
2024-03-20 04:00:00,499.5,508.1999,495.17,505.52,11711100.0
2024-03-21 04:00:00,514.71,515.04,506.01,507.76,9712549.0
2024-03-22 04:00:00,507.0,509.97,504.34,509.58,8120593.0
2024-03-25 04:00:00,505.79,507.22,500.2411,503.02,8380617.0
2024-03-26 04:00:00,505.13,510.0,495.2137,495.89,11205382.0
2024-03-27 04:00:00,499.3,499.89,488.07,493.86,9989676.0
2024-03-28 04:00:00,492.84,492.89,485.15,485.58,15212764.0
2024-04-01 04:00:00,487.2,497.43,481.78,491.35,9247007.0
2024-04-02 04:00:00,485.1,497.53,484.65,497.37,11081026.0
2024-04-03 04:00:00,498.93,507.24,498.75,506.74,12099171.0
2024-04-04 04:00:00,516.42,530.0,510.58,510.92,26476253.0
2024-04-05 04:00:00,516.855,530.7,514.4099,527.34,19263265.0
2024-04-08 04:00:00,529.28,531.4899,518.89,519.25,13260579.0
2024-04-09 04:00:00,522.23,525.87,506.74,516.9,10881445.0
2024-04-10 04:00:00,509.29,522.5599,505.8,519.83,11418491.0
2024-04-11 04:00:00,521.11,523.86,517.29,523.16,10369469.0
2024-04-12 04:00:00,517.75,520.1899,509.33,511.9,11984535.0
2024-04-15 04:00:00,516.72,518.53,497.28,500.23,13512893.0
2024-04-16 04:00:00,498.11,504.7699,497.11,499.76,9847925.0
2024-04-17 04:00:00,503.1,503.16,487.14,494.17,12193743.0
2024-04-18 04:00:00,499.82,512.21,499.04,501.8,14808670.0
2024-04-19 04:00:00,502.8,502.8,475.73,481.07,25215364.0
2024-04-22 04:00:00,489.715,492.01,473.4,481.73,17271125.0
2024-04-23 04:00:00,491.25,498.76,488.97,496.1,15079196.0
2024-04-24 04:00:00,508.06,510.0,484.58,493.5,37772677.0
2024-04-25 04:00:00,421.4,445.77,414.5,441.38,82890741.0
2024-04-26 04:00:00,441.46,446.44,431.96,443.29,32691443.0
2024-04-29 04:00:00,439.56,439.76,428.56,432.62,21502646.0
2024-04-30 04:00:00,431.05,439.6199,429.72,430.17,18429496.0
2024-05-01 04:00:00,428.6,449.96,427.11,439.19,20344947.0
2024-05-02 04:00:00,438.84,443.96,432.28,441.68,15221322.0
2024-05-03 04:00:00,445.93,454.17,443.85,451.96,16489057.0
2024-05-06 04:00:00,455.58,466.16,453.34,465.68,15094627.0
2024-05-07 04:00:00,466.29,471.53,461.31,468.24,13406816.0
2024-05-08 04:00:00,463.5,475.58,463.002,472.6,11683929.0
2024-05-09 04:00:00,470.0,476.08,467.63,475.42,9437651.0
2024-05-10 04:00:00,477.09,477.5,469.6,476.2,10749999.0
2024-05-13 04:00:00,472.75,473.35,462.85,468.01,14668798.0
