date,open,high,low,close,volume
2024-08-27 04:00:00,51.89,55.7,51.35,54.764,116837340.0
2024-08-28 04:00:00,48.594,48.747,39.518,44.349,369734830.0
2024-08-29 04:00:00,43.588,47.533,43.536,44.882,130532660.0
2024-08-30 04:00:00,45.797,45.93,41.955,43.77,109331830.0
2024-09-03 04:00:00,43.005,46.44,42.871,44.178,97224110.0
2024-09-04 04:00:00,42.012,43.542,40.84,42.347,71633650.0
2024-09-05 04:00:00,41.135,42.193,40.6825,41.46,61987100.0
2024-09-06 04:00:00,40.2,40.6689,38.28,38.646,90479940.0
2024-09-09 04:00:00,39.2735,41.777,38.751,40.987,80223890.0
2024-09-10 04:00:00,41.065,41.888,40.073,41.272,49475010.0
2024-09-11 04:00:00,41.6,44.6,41.122,44.54,73375830.0
2024-09-12 04:00:00,44.134,44.95,43.172,44.213,49407440.0
2024-09-13 04:00:00,44.293,46.95,43.8964,45.716,69966980.0
2024-09-16 04:00:00,44.716,45.716,43.355,44.91,43033550.0
2024-09-17 04:00:00,45.278,45.788,43.5315,43.938,36490650.0
2024-09-18 04:00:00,44.37,46.095,43.615,43.688,57557460.0
2024-09-19 04:00:00,45.508,45.761,43.558,43.72,49492430.0
2024-09-20 04:00:00,43.918,45.818,43.621,45.727,76344420.0
2024-09-23 04:00:00,45.061,48.351,44.8881,46.594,71532160.0
2024-09-24 04:00:00,46.506,47.3615,45.2263,46.361,53494460.0
2024-09-25 04:00:00,46.5,47.674,45.792,45.815,49985570.0
2024-09-26 04:00:00,47.158,48.436,37.301,40.24,239229630.0
2024-09-27 04:00:00,40.0,42.397,40.0,41.974,107419710.0
2024-09-30 04:00:00,41.349,43.798,41.246,41.64,68396690.0
2024-10-01 04:00:00,41.75,42.735,40.0,40.55,30603988.0
2024-10-02 04:00:00,40.01,42.06,39.8447,42.0,22026944.0
2024-10-03 04:00:00,41.8,44.23,41.26,41.55,30466055.0
2024-10-04 04:00:00,42.3,42.9199,40.52,41.23,31032256.0
2024-10-07 04:00:00,41.53,48.495,41.51,47.74,104771172.0
2024-10-08 04:00:00,50.09,50.1,44.06,45.35,106186147.0
2024-10-09 04:00:00,45.85,49.35,45.53,47.29,65378992.0
2024-10-10 04:00:00,45.8,47.0,44.4,46.47,40610937.0
2024-10-11 04:00:00,45.83,48.15,45.75,47.8,40748107.0
2024-10-14 04:00:00,48.175,49.46,46.44,47.39,45227787.0
2024-10-15 04:00:00,47.35,48.61,45.73,47.76,38228237.0
2024-10-16 04:00:00,48.3,50.346,47.26,48.75,50139214.0
2024-10-17 04:00:00,50.4,50.61,47.15,47.585,47789291.0
2024-10-18 04:00:00,48.08,48.98,47.01,47.26,31933224.0
2024-10-21 04:00:00,47.39,48.88,46.93,47.8,36216839.0
2024-10-22 04:00:00,47.79,48.18,44.81,45.97,41248060.0
2024-10-23 04:00:00,45.442,46.1379,44.61,45.36,24300969.0
2024-10-24 04:00:00,45.665,47.24,45.63,46.23,23717725.0
2024-10-25 04:00:00,46.68,48.4,46.46,47.27,32279178.0
2024-10-28 04:00:00,47.799,48.72,47.28,47.72,27230246.0
2024-10-29 04:00:00,47.67,49.7,46.75,49.12,35234766.0
2024-10-30 04:00:00,34.85,38.0,32.2,33.07,236424472.0
2024-10-31 04:00:00,30.06,30.89,27.22,29.11,129887179.0
2024-11-01 04:00:00,27.6,28.75,25.71,26.05,102739043.0
2024-11-04 05:00:00,24.89,27.97,23.9,26.03,92051963.0
2024-11-05 05:00:00,25.975,28.0,25.1,27.7,106628335.0
2024-11-06 05:00:00,20.87,23.0,20.2,22.7,122890761.0
2024-11-07 05:00:00,22.48,25.78,22.11,25.48,88234650.0
2024-11-08 05:00:00,25.685,26.25,23.76,24.52,60549560.0
2024-11-11 05:00:00,22.35,23.6558,21.3,23.23,71258426.0
2024-11-12 05:00:00,22.11,23.055,21.58,21.7,44022534.0
2024-11-13 05:00:00,21.0149,21.7999,20.275,20.33,55525549.0
2024-11-14 05:00:00,17.99,19.24,17.3604,18.01,95152077.0
2024-11-15 05:00:00,17.8,18.79,17.25,18.58,74025423.0
2024-11-18 05:00:00,20.03,23.88,20.0,21.54,198081298.0
2024-11-19 05:00:00,27.11,29.5,25.61,28.27,235282894.0
2024-11-20 05:00:00,27.29,27.71,24.82,25.8,105366490.0
2024-11-21 05:00:00,27.68,30.5,26.51,29.7,118032643.0
2024-11-22 05:00:00,30.84,34.37,30.5,33.15,159607101.0
2024-11-25 05:00:00,36.025,39.23,35.55,38.41,170113673.0
2024-11-26 05:00:00,37.59,37.67,34.03,34.43,95312995.0
2024-11-27 05:00:00,35.26,37.14,34.43,35.07,63261342.0
2024-11-29 05:00:00,32.97,33.49,31.11,32.64,60119948.0
2024-12-02 05:00:00,37.78,44.15,35.32,42.0,263221608.0
2024-12-03 05:00:00,44.42,45.99,38.82,40.21,204353025.0
2024-12-04 05:00:00,40.145,42.5,39.52,41.81,96994407.0
2024-12-05 05:00:00,42.42,42.83,40.92,41.14,71100387.0
2024-12-06 05:00:00,42.03,44.97,41.34,43.93,108671335.0
2024-12-09 05:00:00,47.93,48.0,44.09,44.16,98777286.0
2024-12-10 05:00:00,43.39,43.405,39.77,40.54,83380575.0
2024-12-11 05:00:00,38.19,38.8,36.07,38.29,79559851.0
2024-12-12 05:00:00,37.81,39.8,37.5,37.93,39402372.0
2024-12-13 05:00:00,37.0,37.55,35.55,36.45,64847350.0
2024-12-16 05:00:00,31.505,35.38,31.2,33.44,82607188.0
2024-12-17 05:00:00,33.635,35.37,33.34,33.8,41821719.0
2024-12-18 05:00:00,33.8,34.72,32.01,32.23,48010979.0
2024-12-19 05:00:00,32.915,33.47,30.82,31.24,39138318.0
2024-12-20 05:00:00,30.95,33.47,30.51,31.59,85656298.0
2024-12-23 05:00:00,31.815,32.59,31.58,32.4,26032258.0
2024-12-24 05:00:00,32.3,35.5,32.19,34.33,41339740.0
2024-12-26 05:00:00,35.085,35.41,33.0,33.74,28221564.0
2024-12-27 05:00:00,33.25,33.56,31.635,31.98,32070595.0
2024-12-30 05:00:00,31.28,31.49,30.12,30.68,32119853.0
2024-12-31 05:00:00,30.87,31.39,29.95,30.48,26546713.0
