date,open,high,low,close,volume
2024-02-08 05:00:00,189.0,191.6171,185.58,189.56,83034043.0
2024-02-09 05:00:00,190.18,194.12,189.48,193.57,84476347.0
2024-02-12 05:00:00,192.11,194.73,187.28,188.13,95498597.0
2024-02-13 05:00:00,183.99,187.26,182.1087,184.02,86759478.0
2024-02-14 05:00:00,185.3,188.89,183.35,188.71,81202987.0
2024-02-15 05:00:00,189.16,200.88,188.8595,200.45,120831762.0
2024-02-16 05:00:00,202.06,203.17,197.4,199.95,111346705.0
2024-02-20 05:00:00,196.13,198.6,189.13,193.76,104545762.0
2024-02-21 05:00:00,193.36,199.44,191.95,194.77,103844008.0
2024-02-22 05:00:00,194.0,198.32,191.36,197.41,92739461.0
2024-02-23 05:00:00,195.31,197.57,191.5,191.97,78841917.0
2024-02-26 05:00:00,192.29,201.78,192.0,199.4,111747116.0
2024-02-27 05:00:00,204.04,205.6,198.26,199.73,108645412.0
2024-02-28 05:00:00,200.42,205.3,198.44,202.04,99806173.0
2024-02-29 05:00:00,204.18,205.28,198.4463,201.88,85906974.0
2024-03-01 05:00:00,200.52,204.52,198.5,202.64,82243119.0
2024-03-04 05:00:00,198.73,199.75,186.72,188.14,134334869.0
2024-03-05 05:00:00,183.05,184.59,177.57,180.74,119660758.0
2024-03-06 05:00:00,179.99,181.576,173.7,176.54,107920944.0
2024-03-07 05:00:00,174.35,180.04,173.7,178.65,102129004.0
2024-03-08 05:00:00,181.5,182.73,174.7,175.34,85544644.0
2024-03-11 04:00:00,175.445,182.87,174.8,177.77,85391528.0
2024-03-12 04:00:00,177.77,179.43,172.4101,177.54,87391684.0
2024-03-13 04:00:00,173.05,176.05,169.15,169.48,106524518.0
2024-03-14 04:00:00,167.77,171.17,160.51,162.5,126325696.0
2024-03-15 04:00:00,163.16,165.1845,160.76,163.57,97146832.0
2024-03-18 04:00:00,170.02,174.72,165.9,173.8,108214358.0
2024-03-19 04:00:00,172.36,172.82,167.42,171.32,77271428.0
2024-03-20 04:00:00,173.0,176.25,170.82,175.66,83846726.0
2024-03-21 04:00:00,176.39,178.18,171.8,172.82,73178014.0
2024-03-22 04:00:00,166.69,171.2,166.3,170.83,75580637.0
2024-03-25 04:00:00,168.76,175.24,168.73,172.63,74228615.0
2024-03-26 04:00:00,178.58,184.25,177.38,177.67,113186227.0
2024-03-27 04:00:00,181.41,181.91,176.0,179.83,81804043.0
2024-03-28 04:00:00,177.45,179.57,175.3,175.79,77654838.0
2024-04-01 04:00:00,176.17,176.75,170.21,175.22,81562127.0
2024-04-02 04:00:00,164.75,167.69,163.43,166.63,116650594.0
2024-04-03 04:00:00,164.02,168.82,163.28,168.38,82950141.0
2024-04-04 04:00:00,170.07,177.19,168.01,171.11,123161960.0
2024-04-05 04:00:00,169.08,170.86,160.51,164.9,143157603.0
2024-04-08 04:00:00,169.34,174.5,167.79,172.98,104423320.0
2024-04-09 04:00:00,172.91,179.22,171.92,176.88,103232675.0
2024-04-10 04:00:00,173.04,174.93,170.01,171.76,84532407.0
2024-04-11 04:00:00,172.55,175.88,168.51,174.6,94515987.0
2024-04-12 04:00:00,172.34,173.8099,170.3644,171.05,64722669.0
2024-04-15 04:00:00,170.24,170.69,161.38,161.48,100245310.0
2024-04-16 04:00:00,156.742,158.19,153.75,157.11,96999956.0
2024-04-17 04:00:00,157.64,158.33,153.78,155.45,82439718.0
2024-04-18 04:00:00,151.25,152.2,148.7,149.93,96098830.0
2024-04-19 04:00:00,148.97,150.94,146.22,147.05,87074500.0
2024-04-22 04:00:00,140.56,144.44,138.8025,142.05,107097564.0
2024-04-23 04:00:00,143.33,147.26,141.11,144.68,124545104.0
2024-04-24 04:00:00,162.84,167.97,157.51,162.13,181251511.0
2024-04-25 04:00:00,158.96,170.88,158.36,170.18,126427521.0
