date,open,high,low,close,volume
2024-02-08 05:00:00,170.33,172.17,168.6,169.35,43385275.0
2024-02-09 05:00:00,171.0,175.1,168.6601,172.48,56375713.0
2024-02-12 05:00:00,172.68,177.405,170.67,171.91,58177053.0
2024-02-13 05:00:00,167.94,173.17,164.3,171.54,63071311.0
2024-02-14 05:00:00,173.47,178.74,172.88,178.7,57402522.0
2024-02-15 05:00:00,179.14,180.5,175.26,176.76,51126437.0
2024-02-16 05:00:00,177.45,180.3301,173.25,173.87,53940342.0
2024-02-20 05:00:00,171.14,171.81,162.0,165.69,66549992.0
2024-02-21 05:00:00,162.74,164.9,161.81,164.29,48774556.0
2024-02-22 05:00:00,173.2,183.83,172.0,181.86,100684733.0
2024-02-23 05:00:00,181.86,183.8,174.55,176.52,69207367.0
2024-02-26 05:00:00,178.78,179.84,174.81,176.01,45435093.0
2024-02-27 05:00:00,175.92,178.46,172.49,178.0,43665241.0
2024-02-28 05:00:00,176.25,176.84,173.59,176.54,35914414.0
2024-02-29 05:00:00,179.82,193.0,179.82,192.53,105538483.0
2024-03-01 05:00:00,197.91,202.72,195.42,202.64,103820773.0
2024-03-04 05:00:00,205.16,211.01,203.5,205.36,86835338.0
2024-03-05 05:00:00,200.5,205.33,199.15,205.13,65407112.0
2024-03-06 05:00:00,210.43,214.8109,207.32,210.63,86686987.0
2024-03-07 05:00:00,212.52,213.83,208.22,211.38,63869038.0
2024-03-08 05:00:00,213.41,227.3,205.6,207.39,120815222.0
2024-03-11 04:00:00,203.01,203.55,196.701,198.39,73098616.0
2024-03-12 04:00:00,200.52,202.8499,194.27,202.76,68951657.0
2024-03-13 04:00:00,198.73,198.83,192.7001,194.79,70526879.0
2024-03-14 04:00:00,192.92,196.93,184.03,187.06,84490526.0
2024-03-15 04:00:00,184.83,193.7999,184.48,191.06,95289509.0
2024-03-18 04:00:00,193.285,193.5,188.05,190.65,59306865.0
2024-03-19 04:00:00,183.16,185.6127,177.3602,181.42,83509459.0
2024-03-20 04:00:00,182.03,182.68,174.0,179.73,81773114.0
2024-03-21 04:00:00,185.97,187.69,177.66,178.68,75265596.0
2024-03-22 04:00:00,177.21,180.76,175.05,179.65,57899071.0
2024-03-25 04:00:00,172.9,182.8,172.0,178.63,71935313.0
2024-03-26 04:00:00,179.54,182.5983,176.33,177.87,65322445.0
2024-03-27 04:00:00,179.96,181.23,175.4,179.59,55685645.0
2024-03-28 04:00:00,179.47,183.4,178.3,180.49,57628614.0
2024-04-01 04:00:00,180.1,187.24,179.9,183.34,74299905.0
2024-04-02 04:00:00,179.47,180.1,174.83,178.7,61598817.0
2024-04-03 04:00:00,177.54,182.05,176.7,180.77,49835064.0
2024-04-04 04:00:00,182.92,183.02,165.65,165.83,88279957.0
2024-04-05 04:00:00,168.1,172.69,165.58,170.42,66080261.0
2024-04-08 04:00:00,168.2,171.6599,166.82,169.9,43997546.0
2024-04-09 04:00:00,170.21,171.6,167.29,170.78,42927985.0
2024-04-10 04:00:00,166.71,169.7752,164.0,167.14,59599958.0
2024-04-11 04:00:00,167.545,170.9499,166.5492,170.5,48994531.0
2024-04-12 04:00:00,164.53,165.7,161.825,163.28,63519643.0
2024-04-15 04:00:00,164.43,164.44,158.76,160.32,61461150.0
2024-04-16 04:00:00,162.28,164.8799,161.67,163.46,55302100.0
2024-04-17 04:00:00,163.97,164.45,153.88,154.02,75908969.0
2024-04-18 04:00:00,155.51,156.96,152.32,155.08,52669816.0
2024-04-19 04:00:00,151.59,154.25,145.29,146.64,71618197.0
2024-04-22 04:00:00,148.15,149.89,145.63,148.64,49397034.0
2024-04-23 04:00:00,151.65,153.495,150.35,152.27,46051911.0
2024-04-24 04:00:00,156.56,157.6598,150.63,151.74,43412550.0
2024-04-25 04:00:00,149.15,155.14,146.75,153.76,41471423.0
2024-04-26 04:00:00,154.24,158.63,153.4252,157.4,42510708.0
2024-04-29 04:00:00,159.08,160.77,156.26,160.2,43478221.0
2024-04-30 04:00:00,160.63,162.29,158.35,158.38,60742834.0
2024-05-01 04:00:00,148.11,151.37,142.14,144.27,89413168.0
2024-05-02 04:00:00,145.51,147.62,141.155,146.16,50034730.0
2024-05-03 04:00:00,148.75,150.79,147.2384,150.6,49361081.0
2024-05-06 04:00:00,153.1,156.65,151.26,155.78,44624546.0
2024-05-07 04:00:00,156.32,157.7,153.66,154.43,37374906.0
2024-05-08 04:00:00,153.4,155.33,152.52,153.62,28727963.0
2024-05-09 04:00:00,153.13,154.092,150.61,152.39,33017962.0
2024-05-10 04:00:00,154.2874,156.37,151.31,151.92,37652770.0
2024-05-13 04:00:00,151.28,153.33,150.4,150.56,27859183.0
2024-05-14 04:00:00,150.43,153.4879,148.78,153.16,31938277.0
2024-05-15 04:00:00,155.588,159.69,154.7,159.67,43195901.0
2024-05-16 04:00:00,160.92,168.06,159.9,162.62,76726728.0
2024-05-17 04:00:00,168.43,169.72,162.32,164.47,65944362.0
2024-05-20 04:00:00,165.55,168.49,164.47,166.33,45618044.0
2024-05-21 04:00:00,164.0,165.83,163.1,164.66,30005478.0
2024-05-22 04:00:00,167.41,169.8148,163.86,165.52,47426719.0
2024-05-23 04:00:00,170.18,173.14,158.27,160.43,91888841.0
2024-05-24 04:00:00,161.412,167.66,160.25,166.36,54868646.0
2024-05-28 04:00:00,169.42,174.55,164.96,171.61,66495414.0
2024-05-29 04:00:00,167.46,168.48,162.91,165.14,56537503.0
2024-05-30 04:00:00,167.9,168.7469,163.8,166.75,46479934.0
2024-05-31 04:00:00,166.65,169.5,160.07,166.9,64331946.0
2024-06-03 04:00:00,170.82,171.08,160.9101,163.55,59157590.0
2024-06-04 04:00:00,162.84,164.83,158.8729,159.99,48157209.0
2024-06-05 04:00:00,162.07,167.12,161.38,166.17,60519494.0
2024-06-06 04:00:00,165.46,169.51,163.86,166.78,47153676.0
2024-06-07 04:00:00,166.59,169.45,165.86,167.87,44795998.0
2024-06-10 04:00:00,162.48,165.55,159.61,160.34,67575627.0
2024-06-11 04:00:00,160.5,161.54,156.92,158.96,40497092.0
2024-06-12 04:00:00,160.32,162.24,158.62,160.24,48325813.0
2024-06-13 04:00:00,160.4,162.66,157.31,159.9,44442511.0
2024-06-14 04:00:00,158.5,161.3399,157.61,159.63,34054023.0
2024-06-17 04:00:00,158.0,159.23,154.135,158.4,44507742.0
2024-06-18 04:00:00,156.99,157.24,153.34,154.63,51852033.0
2024-06-20 04:00:00,155.825,166.82,155.5,161.78,93245732.0
2024-06-21 04:00:00,161.75,163.2,157.89,161.23,61334699.0
2024-06-24 04:00:00,159.75,163.4,158.19,160.25,45954054.0
2024-06-25 04:00:00,160.73,161.0,156.45,160.25,40975277.0
2024-06-26 04:00:00,160.6,160.74,156.0,157.54,36973440.0
2024-06-27 04:00:00,157.18,160.61,156.81,159.47,34018216.0
2024-06-28 04:00:00,160.23,166.45,159.41,162.21,56204617.0
2024-07-01 04:00:00,161.25,161.5068,153.64,157.69,50436691.0
2024-07-02 04:00:00,157.04,164.58,156.7,164.31,57838610.0
2024-07-03 04:00:00,164.2,165.26,162.51,163.9,26980906.0
2024-07-05 04:00:00,165.97,174.0396,165.68,171.9,61857052.0
2024-07-08 04:00:00,174.9,178.95,173.22,178.69,60223422.0
2024-07-09 04:00:00,177.97,180.41,174.7,177.1,43471169.0
2024-07-10 04:00:00,179.99,187.28,177.8,183.96,90246965.0
2024-07-11 04:00:00,184.07,187.11,177.25,181.94,59231412.0
2024-07-12 04:00:00,182.015,186.99,179.69,181.61,50827368.0
2024-07-15 04:00:00,184.45,185.5,178.54,179.83,42202726.0
2024-07-16 04:00:00,179.69,179.75,174.53,177.55,40633058.0
2024-07-17 04:00:00,169.8,169.8,159.37,159.43,76954198.0
2024-07-18 04:00:00,163.41,163.41,153.2,155.77,69420335.0
2024-07-19 04:00:00,154.86,155.81,150.62,151.58,47513063.0
2024-07-22 04:00:00,154.23,156.7,152.545,155.87,43912459.0
2024-07-23 04:00:00,154.95,157.05,153.8,154.0,31950579.0
2024-07-24 04:00:00,152.72,153.68,144.53,144.63,49203120.0
2024-07-25 04:00:00,144.07,144.75,136.81,138.32,60578529.0
2024-07-26 04:00:00,140.32,141.29,138.27,139.99,49435825.0
2024-07-29 04:00:00,141.19,144.585,138.75,139.75,47447194.0
2024-07-30 04:00:00,139.88,141.7,134.05,138.44,68801709.0
2024-07-31 04:00:00,150.73,153.603,140.03,144.48,114306763.0
2024-08-01 04:00:00,145.0,147.29,130.24,132.54,94731931.0
2024-08-02 04:00:00,133.5,137.1,131.33,132.5,78561997.0
2024-08-05 04:00:00,122.16,139.14,121.825,134.82,76089361.0
2024-08-06 04:00:00,135.15,136.44,129.1,130.18,64455613.0
2024-08-07 04:00:00,133.75,136.24,128.37,128.67,54676492.0
2024-08-08 04:00:00,131.97,136.48,128.94,136.32,49037454.0
2024-08-09 04:00:00,134.69,135.5,132.44,134.27,40582992.0
2024-08-12 04:00:00,134.44,137.99,133.23,136.77,39724343.0
2024-08-13 04:00:00,138.12,141.19,137.52,141.13,42218019.0
2024-08-14 04:00:00,143.0,143.25,137.64,140.75,35506434.0
2024-08-15 04:00:00,143.0,147.96,141.81,147.36,43582387.0
2024-08-16 04:00:00,145.7,149.3693,145.2,148.56,31123927.0
2024-08-19 04:00:00,148.43,155.365,147.72,155.28,60766854.0
2024-08-20 04:00:00,156.49,162.04,154.51,156.4,76851158.0
2024-08-21 04:00:00,156.12,158.65,155.07,157.81,42791246.0
2024-08-22 04:00:00,158.87,159.84,151.01,151.7,45737257.0
2024-08-23 04:00:00,153.6,156.4,151.83,154.98,43694642.0
2024-08-26 04:00:00,154.7,158.28,148.9101,149.99,49893259.0
2024-08-27 04:00:00,150.13,151.7,148.44,150.5,35102650.0
2024-08-28 04:00:00,149.4,150.43,144.72,146.36,34075823.0
2024-08-29 04:00:00,146.59,149.49,144.47,145.49,31602113.0
2024-08-30 04:00:00,147.52,148.99,145.25,148.56,31169069.0
2024-09-03 04:00:00,146.41,146.49,136.1,136.94,42172672.0
2024-09-04 04:00:00,140.505,143.37,138.51,140.87,42130648.0
2024-09-05 04:00:00,138.2,141.71,137.83,139.44,25023021.0
2024-09-06 04:00:00,138.7,139.13,132.1101,134.35,39993507.0
2024-09-09 04:00:00,136.1,138.445,134.86,138.15,27194508.0
2024-09-10 04:00:00,139.06,143.08,137.25,142.84,37217528.0
2024-09-11 04:00:00,145.325,150.16,140.71,149.86,50935390.0
2024-09-12 04:00:00,148.43,151.54,147.65,150.77,29286166.0
2024-09-13 04:00:00,152.32,153.03,150.7,152.31,25117241.0
2024-09-16 04:00:00,151.7,154.44,150.912,152.08,27677761.0
2024-09-17 04:00:00,153.55,154.045,149.225,150.82,29888994.0
2024-09-18 04:00:00,150.9,152.82,148.01,148.29,26320083.0
2024-09-19 04:00:00,153.81,159.25,152.77,156.74,44499983.0
2024-09-20 04:00:00,156.0,157.45,152.47,155.95,40248201.0
2024-09-23 04:00:00,156.445,157.19,154.97,156.75,21728542.0
2024-09-24 04:00:00,157.46,159.64,154.58,158.32,27531200.0
