date,open,high,low,close,volume
2024-02-08 05:00:00,70.074,70.794,69.455,69.641,414422110.0
2024-02-09 05:00:00,70.533,72.185,70.212,72.133,436636890.0
2024-02-12 05:00:00,72.6,74.611,71.25,72.248,613710180.0
2024-02-13 05:00:00,70.4,73.45,69.62,72.128,602580150.0
2024-02-14 05:00:00,73.202,74.236,71.938,73.9,504917420.0
2024-02-15 05:00:00,73.869,73.975,72.4,72.658,420121810.0
2024-02-16 05:00:00,74.1,74.402,72.501,72.613,495326620.0
2024-02-20 05:00:00,71.947,71.956,67.734,69.452,704833100.0
2024-02-21 05:00:00,68.006,68.888,66.248,67.472,690298130.0
2024-02-22 05:00:00,75.025,78.575,74.22,78.538,865099740.0
2024-02-23 05:00:00,80.79,82.394,77.57,78.817,829388370.0
2024-02-26 05:00:00,79.7,80.646,78.505,79.092,503972730.0
2024-02-27 05:00:00,79.381,79.48,77.162,78.701,391705240.0
2024-02-28 05:00:00,77.62,78.933,77.125,77.663,393110400.0
2024-02-29 05:00:00,79.094,79.99,78.35,79.112,507288980.0
2024-03-01 05:00:00,80.0,82.3,79.435,82.279,479135100.0
2024-03-04 05:00:00,84.13,87.695,83.719,85.237,615616450.0
2024-03-05 05:00:00,85.27,86.097,83.417,85.964,520639300.0
2024-03-06 05:00:00,88.022,89.724,87.03,88.7,582520300.0
2024-03-07 05:00:00,90.158,92.767,89.602,92.669,608119160.0
2024-03-08 05:00:00,95.1379,97.4,86.506,87.528,1142269060.0
2024-03-11 04:00:00,86.429,88.797,84.166,85.774,678364120.0
2024-03-12 04:00:00,88.049,91.96,86.1501,91.913,668075150.0
2024-03-13 04:00:00,91.055,91.504,88.435,90.888,635712890.0
2024-03-14 04:00:00,89.577,90.646,86.6,87.944,602318160.0
2024-03-15 04:00:00,86.93,89.546,86.257,87.8365,642086160.0
2024-03-18 04:00:00,90.388,92.405,87.085,88.455,668975930.0
2024-03-19 04:00:00,86.7,90.544,85.01,89.398,672171270.0
2024-03-20 04:00:00,89.797,90.41,88.223,90.372,479062790.0
2024-03-21 04:00:00,92.3,92.648,90.405,91.435,480372310.0
2024-03-22 04:00:00,91.141,94.778,90.834,94.289,586719360.0
2024-03-25 04:00:00,93.941,96.766,93.51,95.002,552136080.0
2024-03-26 04:00:00,95.851,96.375,92.502,92.561,513647580.0
2024-03-27 04:00:00,93.112,93.24,89.123,90.25,586067230.0
2024-03-28 04:00:00,90.0,91.3,89.193,90.356,435212270.0
2024-04-01 04:00:00,90.299,92.225,89.204,90.363,452441490.0
2024-04-02 04:00:00,88.448,90.094,87.62,89.452,433063550.0
2024-04-03 04:00:00,88.484,90.374,88.4,88.964,370066550.0
2024-04-04 04:00:00,90.406,90.634,85.88,85.905,434964920.0
2024-04-05 04:00:00,86.866,88.481,85.926,88.008,399678460.0
2024-04-08 04:00:00,88.7,88.83,86.732,87.133,283220000.0
2024-04-09 04:00:00,87.442,87.635,83.022,85.354,503547350.0
2024-04-10 04:00:00,83.926,87.4,83.709,87.039,431928530.0
2024-04-11 04:00:00,87.42,90.739,86.926,90.616,431637270.0
2024-04-12 04:00:00,89.699,90.175,87.53,88.186,426804790.0
2024-04-15 04:00:00,89.098,90.613,85.929,86.001,443076950.0
2024-04-16 04:00:00,86.4325,88.118,86.0639,87.415,370453020.0
2024-04-17 04:00:00,88.34,88.775,83.95,84.035,495399510.0
2024-04-18 04:00:00,84.97,86.19,82.402,84.671,447260340.0
2024-04-19 04:00:00,83.15,84.324,75.606,76.2,875198000.0
2024-04-22 04:00:00,78.104,80.073,76.4,79.518,596340510.0
2024-04-23 04:00:00,80.769,82.769,80.264,82.423,438559370.0
2024-04-24 04:00:00,83.95,84.082,79.183,79.677,512207530.0
2024-04-25 04:00:00,78.868,83.323,78.223,82.632,424640730.0
2024-04-26 04:00:00,83.818,88.3309,83.387,87.735,551010780.0
2024-04-29 04:00:00,87.595,87.992,85.266,87.757,388970760.0
2024-04-30 04:00:00,87.24,88.819,86.3,86.402,363708700.0
2024-05-01 04:00:00,85.077,86.0,81.2546,83.041,559863170.0
2024-05-02 04:00:00,84.449,86.237,83.2,85.817,377897540.0
2024-05-03 04:00:00,87.789,89.281,87.04,88.789,398340720.0
2024-05-06 04:00:00,89.39,92.22,89.055,92.14,376202550.0
2024-05-07 04:00:00,91.098,91.781,89.011,90.554,437341610.0
2024-05-08 04:00:00,89.4825,91.194,89.42,90.412,325721020.0
2024-05-09 04:00:00,90.529,91.072,88.231,88.747,378012680.0
2024-05-10 04:00:00,90.3045,91.401,89.227,89.878,335325410.0
