date,open,high,low,close,volume
2024-02-08 05:00:00,126.7,129.597,126.501,127.476,29326240.0
2024-02-09 05:00:00,125.203,128.575,124.899,128.344,26292890.0
2024-02-12 05:00:00,129.001,129.007,125.9,126.5,24778220.0
2024-02-13 05:00:00,123.512,125.587,122.709,125.165,31906520.0
2024-02-14 05:00:00,126.924,127.3,124.1318,126.222,27306260.0
2024-02-15 05:00:00,127.995,128.0,124.485,126.507,21873440.0
2024-02-16 05:00:00,125.904,127.5685,124.239,124.548,21268050.0
2024-02-20 05:00:00,123.586,123.772,121.256,122.655,26329190.0
2024-02-21 05:00:00,121.8,122.805,120.264,122.745,20639830.0
2024-02-22 05:00:00,128.171,131.098,127.647,130.49,40819260.0
2024-02-23 05:00:00,130.837,131.962,128.882,129.637,23114640.0
2024-02-26 05:00:00,131.0,131.879,130.146,130.913,16282480.0
2024-02-27 05:00:00,130.913,131.194,129.222,129.623,12126050.0
2024-02-28 05:00:00,129.3,129.852,128.2973,128.942,10967180.0
2024-02-29 05:00:00,130.331,130.8395,128.7275,130.049,27535640.0
2024-03-01 05:00:00,132.593,140.776,132.0,139.917,44487720.0
2024-03-04 05:00:00,140.315,143.817,138.519,140.226,34854180.0
2024-03-05 05:00:00,139.5,139.5,133.237,134.275,36039750.0
2024-03-06 05:00:00,139.158,139.483,134.706,135.0,43195890.0
2024-03-07 05:00:00,138.199,141.431,137.289,140.701,62831770.0
2024-03-08 05:00:00,139.425,141.3,130.158,130.872,74024840.0
2024-03-11 04:00:00,127.793,129.902,125.256,129.312,31105120.0
2024-03-12 04:00:00,130.7,130.779,125.928,129.188,42789130.0
2024-03-13 04:00:00,128.288,128.288,125.2355,125.787,37838480.0
2024-03-14 04:00:00,126.254,127.313,124.771,126.227,38029380.0
2024-03-15 04:00:00,125.346,126.737,123.007,123.55,88822510.0
2024-03-18 04:00:00,125.398,126.288,123.17,123.724,25737160.0
2024-03-19 04:00:00,121.695,124.027,120.402,123.801,24490870.0
2024-03-20 04:00:00,123.902,128.799,122.659,127.6,40946140.0
2024-03-21 04:00:00,132.832,140.361,131.6,134.8,72467730.0
2024-03-22 04:00:00,135.0,137.622,134.615,135.347,38623860.0
2024-03-25 04:00:00,134.503,135.844,133.747,135.158,21236600.0
2024-03-26 04:00:00,136.469,137.9938,133.051,133.149,23522180.0
2024-03-27 04:00:00,135.0,135.0,129.602,131.873,25582650.0
2024-03-28 04:00:00,131.79,133.009,131.153,132.541,19855520.0
2024-04-01 04:00:00,132.568,136.298,132.541,135.026,17251960.0
2024-04-02 04:00:00,131.579,134.237,130.3414,133.876,24693560.0
2024-04-03 04:00:00,132.8,137.682,132.527,136.321,28650420.0
2024-04-04 04:00:00,138.532,140.398,131.5,131.75,27013650.0
2024-04-05 04:00:00,132.6,136.123,131.4195,133.943,19438280.0
2024-04-08 04:00:00,133.365,134.25,131.575,133.61,17139170.0
2024-04-09 04:00:00,135.737,135.948,130.864,133.408,18007940.0
2024-04-10 04:00:00,132.3,133.575,131.548,132.237,17466520.0
2024-04-11 04:00:00,133.268,139.187,132.365,138.246,31713310.0
2024-04-12 04:00:00,135.201,136.6505,133.662,134.407,27823320.0
2024-04-15 04:00:00,137.0,137.0,130.6,131.069,24370450.0
2024-04-16 04:00:00,131.538,133.6319,131.1,132.906,18922740.0
2024-04-17 04:00:00,134.311,134.7,128.142,128.263,24717800.0
2024-04-18 04:00:00,128.8,129.265,125.546,125.899,24888030.0
2024-04-19 04:00:00,125.899,126.0,119.756,120.471,44796580.0
2024-04-22 04:00:00,122.45,123.32,120.054,122.446,25162180.0
2024-04-23 04:00:00,122.817,125.79,122.802,124.919,22025130.0
2024-04-24 04:00:00,126.39,128.562,124.496,125.682,20107930.0
2024-04-25 04:00:00,127.245,130.803,125.7,129.442,30409670.0
2024-04-26 04:00:00,131.0,135.583,130.313,134.407,24099830.0
2024-04-29 04:00:00,134.408,135.298,132.5695,133.862,13371790.0
2024-04-30 04:00:00,132.888,134.835,129.905,130.027,22113360.0
2024-05-01 04:00:00,127.833,129.237,124.1345,124.286,30957830.0
2024-05-02 04:00:00,125.628,126.445,122.331,123.857,29479680.0
2024-05-03 04:00:00,125.9,128.388,124.714,127.811,24897550.0
2024-05-06 04:00:00,128.6225,131.077,127.507,131.031,16287080.0
2024-05-07 04:00:00,131.644,131.899,129.6755,130.311,12412830.0
2024-05-08 04:00:00,129.35,133.7905,128.849,132.537,13917640.0
2024-05-09 04:00:00,131.783,132.161,130.2,130.567,12169550.0
2024-05-10 04:00:00,131.531,134.4,131.531,133.28,16299530.0
2024-05-13 04:00:00,134.8,135.839,133.011,133.751,18507030.0
2024-05-14 04:00:00,133.234,138.199,132.58,138.003,19420290.0
2024-05-15 04:00:00,138.0,143.895,136.9975,143.617,32757380.0
2024-05-16 04:00:00,142.6,144.54,140.506,141.213,28395030.0
2024-05-17 04:00:00,141.242,141.953,138.178,139.529,18173670.0
2024-05-20 04:00:00,139.6,141.694,139.316,141.403,27169950.0
2024-05-21 04:00:00,139.868,140.939,139.346,139.92,15332510.0
2024-05-22 04:00:00,139.601,140.5,138.422,139.224,21002120.0
2024-05-23 04:00:00,142.843,142.9,137.8,139.329,31038990.0
2024-05-24 04:00:00,139.979,141.3584,139.2024,140.784,16729960.0
2024-05-28 04:00:00,141.0,141.7181,139.254,141.245,22918860.0
2024-05-29 04:00:00,139.91,139.91,138.3,139.067,26860550.0
2024-05-30 04:00:00,137.9,138.278,135.564,136.408,21728280.0
2024-05-31 04:00:00,136.136,136.255,130.726,132.855,73091320.0
2024-06-03 04:00:00,135.27,135.3,130.253,132.19,26278470.0
2024-06-04 04:00:00,132.04,133.199,130.701,133.082,23048140.0
2024-06-05 04:00:00,134.6,141.435,134.054,141.309,32946560.0
2024-06-06 04:00:00,142.187,142.269,138.824,140.127,20171810.0
2024-06-07 04:00:00,140.7775,142.5,139.702,140.664,17859030.0
2024-06-10 04:00:00,140.98,144.905,140.9125,144.047,31081710.0
2024-06-11 04:00:00,143.82,146.501,141.623,146.103,34844320.0
2024-06-12 04:00:00,150.0,150.58,147.64,149.551,56697370.0
2024-06-13 04:00:00,171.0,173.585,165.252,167.899,89060650.0
2024-06-14 04:00:00,168.686,174.724,168.21,173.504,69704710.0
